2020-03-28 15:08:51.575 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - Starting HzdosDataInterfaceApplication on DESKTOP-SHA1SRH with PID 10160 (D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface\target\classes started by Administrator in D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface)
2020-03-28 15:09:07.845 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-03-28 15:09:10.048 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-03-28 15:09:10.416 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 15:09:12.823 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-03-28 15:09:12.881 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-03-28 15:09:12.940 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-03-28 15:09:13.192 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_1
2020-03-28 15:09:13.212 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_1
2020-03-28 15:09:13.217 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: updateUsingPOST_1
2020-03-28 15:09:13.255 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: listDosJzUsingGET_1
2020-03-28 15:09:13.258 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: listDosJzUsingPOST_1
2020-03-28 15:09:13.269 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadFileUsingPOST_1
2020-03-28 15:09:13.271 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadFileUsingGET_1
2020-03-28 15:09:13.296 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2020-03-28 15:09:13.346 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8085 (http) with context path '/datai'
2020-03-28 15:09:13.349 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - Started HzdosDataInterfaceApplication in 23.318 seconds (JVM running for 27.27)
2020-03-28 15:09:37.440 [http-nio-8085-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/datai] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-28 15:09:37.441 [http-nio-8085-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-03-28 15:09:37.462 [http-nio-8085-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 21 ms
2020-03-28 15:09:37.603 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/login
2020-03-28 15:09:37.604 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : POST
2020-03-28 15:09:37.609 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.LoginController.login
2020-03-28 15:09:37.676 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [null, {"pass":"123456","name":"admin"}]
2020-03-28 15:09:38.070 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 470
2020-03-28 15:10:03.911 [http-nio-8085-exec-3] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/uploadFile
2020-03-28 15:10:03.912 [http-nio-8085-exec-3] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : POST
2020-03-28 15:10:03.912 [http-nio-8085-exec-3] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.UploadController.uploadFile
2020-03-28 15:10:03.914 [http-nio-8085-exec-3] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [2624, org.springframework.web.multipart.support.StandardMultipartHttpServletRequest$StandardMultipartFile@2544b309]
2020-03-28 15:10:04.010 [http-nio-8085-exec-3] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 99
2020-03-28 15:11:09.403 [http-nio-8085-exec-4] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:11:09.403 [http-nio-8085-exec-4] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:11:09.403 [http-nio-8085-exec-4] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:11:09.403 [http-nio-8085-exec-4] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@59ce6254]
2020-03-28 15:11:09.407 [http-nio-8085-exec-4] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 4
2020-03-28 15:12:01.154 [http-nio-8085-exec-6] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/download/asdfsdf
2020-03-28 15:12:01.154 [http-nio-8085-exec-6] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:12:01.155 [http-nio-8085-exec-6] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.download
2020-03-28 15:12:01.155 [http-nio-8085-exec-6] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [asdfsdf]
2020-03-28 15:12:21.963 [http-nio-8085-exec-8] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/download/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:12:21.964 [http-nio-8085-exec-8] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:12:21.964 [http-nio-8085-exec-8] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.download
2020-03-28 15:12:21.964 [http-nio-8085-exec-8] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==]
2020-03-28 15:12:22.085 [http-nio-8085-exec-8] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 122
2020-03-28 15:12:30.851 [http-nio-8085-exec-9] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:12:30.851 [http-nio-8085-exec-9] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:12:30.851 [http-nio-8085-exec-9] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:12:30.851 [http-nio-8085-exec-9] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@73607173]
2020-03-28 15:12:30.852 [http-nio-8085-exec-9] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 1
2020-03-28 15:13:14.467 [http-nio-8085-exec-10] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:13:14.467 [http-nio-8085-exec-10] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:13:14.467 [http-nio-8085-exec-10] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:13:14.467 [http-nio-8085-exec-10] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@7838124d]
2020-03-28 15:13:14.467 [http-nio-8085-exec-10] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 0
2020-03-28 15:13:30.284 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/asdfad
2020-03-28 15:13:30.285 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:13:30.285 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:13:30.285 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [asdfad, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@428633df]
2020-03-28 15:13:49.780 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:13:49.780 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:13:49.780 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:13:49.780 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@68536c4d]
2020-03-28 15:14:00.872 [http-nio-8085-exec-1] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 11092
2020-03-28 15:14:13.843 [http-nio-8085-exec-5] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/url/7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==
2020-03-28 15:14:13.843 [http-nio-8085-exec-5] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : GET
2020-03-28 15:14:13.843 [http-nio-8085-exec-5] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.DownloadController.url
2020-03-28 15:14:13.843 [http-nio-8085-exec-5] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [7Vq1OA4jqg87FNmgCrYeJVwrVIFIwqf6KG05vZE7ONXC5et0hCVN8AxRI3RfjmfRemInVckl3e+pNNrgxFA5mg==, org.apache.catalina.connector.RequestFacade@28882002, com.alibaba.druid.support.http.WebStatFilter$StatHttpServletResponseWrapper@70d598ae]
2020-03-28 15:14:45.436 [http-nio-8085-exec-5] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 31593
2020-03-28 15:15:08.059 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:15:08.311 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-03-28 15:18:23.478 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - Starting HzdosDataInterfaceApplication on DESKTOP-SHA1SRH with PID 12508 (D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface\target\classes started by Administrator in D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface)
2020-03-28 15:18:23.481 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - The following profiles are active: db,beetl
2020-03-28 15:18:23.544 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-03-28 15:18:23.544 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-03-28 15:18:24.679 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Elasticsearch repositories in DEFAULT mode.
2020-03-28 15:18:24.791 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 106ms. Found 1 Elasticsearch repository interfaces.
2020-03-28 15:18:24.797 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive Elasticsearch repositories in DEFAULT mode.
2020-03-28 15:18:24.822 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24ms. Found 0 Reactive Elasticsearch repository interfaces.
2020-03-28 15:18:26.025 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
2020-03-28 15:18:26.037 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2020-03-28 15:18:26.038 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-03-28 15:18:26.039 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-28 15:18:26.172 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/datai] - Initializing Spring embedded WebApplicationContext
2020-03-28 15:18:26.172 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2628 ms
2020-03-28 15:18:26.264 [restartedMain] INFO  o.s.boot.web.servlet.RegistrationBean - Servlet statViewServlet was not registered (possibly already registered?)
2020-03-28 15:18:26.269 [restartedMain] INFO  o.s.boot.web.servlet.RegistrationBean - Filter webStatFilter was not registered (possibly already registered?)
2020-03-28 15:18:27.213 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - no modules loaded
2020-03-28 15:18:27.214 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.index.reindex.ReindexPlugin]
2020-03-28 15:18:27.215 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.join.ParentJoinPlugin]
2020-03-28 15:18:27.215 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.percolator.PercolatorPlugin]
2020-03-28 15:18:27.215 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.script.mustache.MustachePlugin]
2020-03-28 15:18:27.215 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.transport.Netty4Plugin]
2020-03-28 15:18:29.605 [restartedMain] INFO  o.s.d.e.client.TransportClientFactoryBean - Adding transport node : 192.168.18.241:9300
2020-03-28 15:18:31.515 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-03-28 15:18:32.745 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-03-28 15:18:34.361 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-03-28 15:18:34.666 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 15:18:36.294 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-03-28 15:18:36.320 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-03-28 15:18:36.366 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-03-28 15:18:36.576 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_1
2020-03-28 15:18:36.595 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_1
2020-03-28 15:18:36.603 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: updateUsingPOST_1
2020-03-28 15:18:36.642 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: listDosJzUsingGET_1
2020-03-28 15:18:36.643 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: listDosJzUsingPOST_1
2020-03-28 15:18:36.656 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadFileUsingPOST_1
2020-03-28 15:18:36.658 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadFileUsingGET_1
2020-03-28 15:18:36.683 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2020-03-28 15:18:36.704 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8085 (http) with context path '/datai'
2020-03-28 15:18:36.708 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - Started HzdosDataInterfaceApplication in 14.645 seconds (JVM running for 16.768)
2020-03-28 15:18:44.465 [http-nio-8085-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/datai] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-28 15:18:44.465 [http-nio-8085-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-03-28 15:18:44.495 [http-nio-8085-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 30 ms
2020-03-28 15:18:44.671 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - 请求地址 : http://localhost:8085/datai/login
2020-03-28 15:18:44.672 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - HTTP METHOD : POST
2020-03-28 15:18:44.677 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - CLASS_METHOD : com.gx.dataI.api.controller.LoginController.login
2020-03-28 15:18:44.811 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - 参数 : [null, {"pass":"123456","name":"admin"}]
2020-03-28 15:18:45.051 [http-nio-8085-exec-2] INFO  com.gx.dataI.common.aop.WebLogAspect - 耗时 : 383
2020-03-28 15:19:00.158 [Thread-22] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-03-28 15:19:00.303 [Thread-22] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-03-28 15:19:01.552 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - Starting HzdosDataInterfaceApplication on DESKTOP-SHA1SRH with PID 12508 (D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface\target\classes started by Administrator in D:\Dev\Projects\Idea\HZDOS_EX\hzdos-data-interface)
2020-03-28 15:19:01.552 [restartedMain] INFO  com.gx.dataI.HzdosDataInterfaceApplication - The following profiles are active: db,beetl
2020-03-28 15:19:02.395 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Elasticsearch repositories in DEFAULT mode.
2020-03-28 15:19:02.479 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 82ms. Found 1 Elasticsearch repository interfaces.
2020-03-28 15:19:02.481 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive Elasticsearch repositories in DEFAULT mode.
2020-03-28 15:19:02.506 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24ms. Found 0 Reactive Elasticsearch repository interfaces.
2020-03-28 15:19:02.858 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
2020-03-28 15:19:02.858 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2020-03-28 15:19:02.859 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-03-28 15:19:02.859 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-28 15:19:02.891 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/datai] - Initializing Spring embedded WebApplicationContext
2020-03-28 15:19:02.892 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1335 ms
2020-03-28 15:19:02.948 [restartedMain] INFO  o.s.boot.web.servlet.RegistrationBean - Servlet statViewServlet was not registered (possibly already registered?)
2020-03-28 15:19:02.948 [restartedMain] INFO  o.s.boot.web.servlet.RegistrationBean - Filter webStatFilter was not registered (possibly already registered?)
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - no modules loaded
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.index.reindex.ReindexPlugin]
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.join.ParentJoinPlugin]
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.percolator.PercolatorPlugin]
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.script.mustache.MustachePlugin]
2020-03-28 15:19:03.026 [restartedMain] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.transport.Netty4Plugin]
